
------COMPUTATION DONE------
5.393 7.62786
5.15488 0.682974
5.20288 0.681017
5.15332 0.254132
5.05429 0.238506
5.26195 0.492437
5.15332 0.254132
5.20288 0.681017
5.26195 0.492437
5.1218 6.45731
5.04785 6.45101
5.1218 6.45731
5.17098 6.46149
5.12148 6.49917
5.06559 6.54171
5.12148 6.49917
5.17098 6.46149
5.17098 6.46149
5.19118 6.44732
5.19118 6.44732
5.15527 6.33899
5.15527 6.33899
5.00049 6.18374
5.1266 7.26792
4.97704 7.3328
5.1266 7.26792
5.24561 7.2163
5.24561 7.2163
5.18329 7.02442
5.2492 0.714981
5.20288 0.681017
5.31405 0.858666
5.2492 0.714981
5.33806 1.10089
5.31405 0.858666
5.2702 1.19125
5.28245 1.17861
5.28245 1.17861
5.33806 1.10089
5.15645 3.43266
4.7838 3.41096
5.15645 3.43266
5.21297 3.43595
5.14313 3.92155
5.03853 3.93313
5.14313 3.92155
5.27397 3.90705
5.30012 3.88737
5.21297 3.43595
5.27397 3.90705
5.30012 3.88737
5.30937 9.62677
5.27716 9.61462
5.30937 9.62677
5.32168 9.63142
5.1532 10.0321
5.11723 10.0773
5.1532 10.0321
5.28877 9.86153
5.28877 9.86153
5.34857 9.66011
5.34857 9.66011
5.32168 9.63142
5.21297 3.43595
5.48464 3.2093
5.50384 3.12669
5.26126 2.95553
5.48464 3.2093
5.50384 3.12669
5.25164 6.50417
5.19118 6.44732
5.25164 6.50417
5.42683 6.6689
5.32756 6.7643
5.42189 6.74336
5.42189 6.74336
5.42683 6.6689
5.26164 8.60963
5.23695 8.60517
5.16016 9.17644
5.01041 9.22353
5.16016 9.17644
5.38395 9.10608
5.42067 8.84392
5.26164 8.60963
5.38395 9.10608
5.42067 8.84392
5.17474 0.243079
5.15332 0.254132
5.17474 0.243079
5.25859 0.199827
5.25859 0.199827
5.35841 0.057942
5.35841 0.057942
5.58957 -9.97784
5.61196 -10.9499
5.63292 -9.97784
5.13425 1.98578
5.11765 1.98909
5.1878 1.96662
5.13425 1.98578
5.1878 1.96662
5.5222 1.84702
5.34829 1.44456
5.25273 1.32769
5.54514 1.71416
5.34829 1.44456
5.5222 1.84702
5.54544 1.82808
5.54544 1.82808
5.54514 1.71416
5.2094 5.15943
5.03263 5.20433
5.2094 5.15943
5.24834 5.14954
5.30321 4.86355
5.06362 4.7942
5.30321 4.86355
5.31516 4.86701
5.24834 5.14954
5.39935 5.06234
5.35629 4.88591
5.31516 4.86701
5.35629 4.88591
5.40547 4.9085
5.39935 5.06234
5.42466 5.02604
5.42466 5.02604
5.40547 4.9085
5.12298 4.51511
5.08972 4.52159
5.22515 4.39986
5.12298 4.51511
5.22515 4.39986
5.31367 4.3
5.31367 4.3
5.34497 4.07173
5.34497 4.07173
5.27397 3.90705
5.28338 7.22204
5.24561 7.2163
5.28338 7.22204
5.514 7.25705
5.393 7.62786
5.40382 7.61864
5.40382 7.61864
5.5312 7.33351
5.5312 7.33351
5.514 7.25705
5.19606 6.3467
5.15527 6.33899
5.28131 6.39334
5.19606 6.3467
5.28131 6.39334
5.47601 6.49987
5.42683 6.6689
5.47601 6.49987
5.27176 6.33285
5.19606 6.3467
5.27176 6.33285
5.40138 6.30914
5.3085 6.10766
5.04283 6.08323
5.3085 6.10766
5.34243 6.11078
5.40138 6.30914
5.34243 6.11078
5.2736 8.59875
5.26164 8.60963
5.2736 8.59875
5.42679 8.45942
5.5173 8.10739
5.2625 7.91662
5.42679 8.45942
5.51199 8.35705
5.51199 8.35705
5.54528 8.23663
5.54528 8.23663
5.5173 8.10739
5.34791 5.33346
5.24834 5.14954
5.34791 5.33346
5.37207 5.37808
5.35669 5.45045
5.37207 5.37808
5.27971 5.52638
5.21578 5.58943
5.27971 5.52638
5.35669 5.45045
5.48869 6.47085
5.40138 6.30914
5.47601 6.49987
5.48869 6.47085
5.62794 6.91358
5.42189 6.74336
5.514 7.25705
5.62794 6.91358
5.33688 4.53901
5.12298 4.51511
5.33688 4.53901
5.34216 4.5396
5.31516 4.86701
5.34216 4.5396
5.34243 6.11078
5.70721 5.88969
5.5171 5.77569
5.21506 5.60827
5.5171 5.77569
5.68468 5.86858
5.69743 5.88053
5.68468 5.86858
5.69743 5.88053
5.70721 5.88969
5.32168 9.63142
5.50401 9.20729
5.50401 9.20729
5.38395 9.10608
5.31902 3.87929
5.30012 3.88737
5.31902 3.87929
5.56834 3.7727
5.56834 3.7727
5.48464 3.2093
5.41164 2.32673
5.13425 1.98578
5.41164 2.32673
5.47031 2.39883
5.32633 2.59032
5.20618 2.65829
5.32633 2.59032
5.45121 2.51969
5.45324 2.51226
5.47031 2.39883
5.45121 2.51969
5.45324 2.51226
5.32675 0.464331
5.26195 0.492437
5.32675 0.464331
5.49959 0.389361
5.42177 0.328164
5.25859 0.199827
5.42177 0.328164
5.49959 0.389361
5.34216 4.5396
5.53508 4.52735
5.40234 4.37765
5.31367 4.3
5.40234 4.37765
5.5422 4.50011
5.53508 4.52735
5.5422 4.50011
5.37207 5.37808
5.43517 5.2669
5.43517 5.2669
5.39935 5.06234
5.40547 4.9085
5.60951 4.69151
5.60951 4.69151
5.53508 4.52735
5.43361 9.95251
5.28877 9.86153
5.43361 9.95251
5.74747 10.1496
5.96239 10.8551
5.74747 10.1496
5.96239 10.8551
6.03115 11.0808
6.41221 14.2999
6.03115 11.0808
6.41221 14.2999
6.45977 14.7017
6.58216 15.9181
6.45977 14.7017
6.58216 15.9181
6.60903 16.1851
7.02576 22.568
6.60903 16.1851
7.02576 22.568
7.39978 28.2965
8.63177 85.3397
7.39978 28.2965
8.63177 85.3397
9.16173 109.877
5.58396 4.31422
5.34497 4.07173
5.58396 4.31422
5.6186 4.34937
5.5422 4.50011
5.6186 4.34937
5.49959 0.389361
5.6292 0.394554
5.40931 0.66354
5.2492 0.714981
5.40931 0.66354
5.58624 0.606692
5.58624 0.606692
5.6292 0.394554
5.47031 2.39883
5.54867 2.24809
5.54867 2.24809
5.5222 1.84702
5.53768 0.18824
5.35841 0.057942
5.63177 0.350428
5.53768 0.18824
5.63177 0.350428
5.6476 0.377703
5.6292 0.394554
5.6476 0.377703
5.50509 9.68721
5.34857 9.66011
5.50509 9.68721
5.6773 9.71702
5.74747 10.1496
5.6773 9.71702
5.4803 0.82521
5.31405 0.858666
5.4803 0.82521
5.60446 0.800227
5.60446 0.800227
5.65527 0.74485
5.65527 0.74485
5.58624 0.606692
5.51218 5.28043
5.43517 5.2669
5.51218 5.28043
5.67186 5.30847
5.49269 5.43346
5.35669 5.45045
5.49269 5.43346
5.58812 5.42155
5.58812 5.42155
5.67327 5.31014
5.67327 5.31014
5.67186 5.30847
5.5045 1.06739
5.33806 1.10089
5.5045 1.06739
5.53795 1.06066
5.53795 1.06066
5.60446 0.800227
5.65146 9.25134
5.50401 9.20729
5.65146 9.25134
5.7656 9.28544
5.6773 9.71702
5.8302 9.50331
5.8302 9.50331
5.7656 9.28544
5.70721 5.88969
5.92229 5.94436
5.50816 6.45806
5.48869 6.47085
5.50816 6.45806
5.54011 6.43707
5.54011 6.43707
5.92229 5.94436
5.58294 5.08969
5.42466 5.02604
5.67186 5.30847
5.58294 5.08969
5.68468 5.86858
5.58812 5.42155
5.54195 0.179424
5.53768 0.18824
5.54195 0.179424
5.68554 -0.11691
5.68554 -0.11691
5.91914 -2.91982
5.91914 -2.91982
5.64914 -9.97784
5.5458 1.33537
5.34829 1.44456
5.5458 1.33537
5.61324 1.29808
5.57586 1.28458
5.28245 1.17861
5.57586 1.28458
5.61324 1.29808
5.61324 1.29808
5.68956 1.31088
5.71734 1.47362
5.68956 1.31088
5.55815 1.69751
5.54514 1.71416
5.55815 1.69751
5.65069 1.57905
5.65069 1.57905
5.71734 1.47362
5.66587 2.5831
5.45121 2.51969
5.66587 2.5831
5.8497 2.63741
5.51424 3.12431
5.50384 3.12669
5.56739 3.05636
5.51424 3.12431
5.56739 3.05636
5.85221 2.69225
5.85221 2.69225
5.8497 2.63741
5.65254 1.0884
5.53795 1.06066
5.65254 1.0884
5.7384 1.10919
5.68956 1.31088
5.7384 1.10919
5.62368 8.61995
5.42679 8.45942
5.62368 8.61995
5.80775 8.77002
5.58346 8.81284
5.42067 8.84392
5.58346 8.81284
5.80775 8.77002
5.64678 3.78967
5.56834 3.7727
5.66767 4.32371
5.69591 3.88872
5.6186 4.34937
5.66767 4.32371
5.69591 3.88872
5.64678 3.78967
5.69936 7.71275
5.40382 7.61864
5.69936 7.71275
5.75263 7.72971
5.62139 7.99005
5.51934 8.10625
5.62139 7.99005
5.76031 7.83186
5.51934 8.10625
5.5173 8.10739
5.76031 7.83186
5.75263 7.72971
5.80775 8.77002
5.87613 8.76533
5.75228 8.55132
5.51199 8.35705
5.75228 8.55132
5.8277 8.6123
5.88083 8.75416
5.8277 8.6123
5.87613 8.76533
5.88083 8.75416
5.6243 5.06757
5.58294 5.08969
5.6243 5.06757
5.81019 4.96814
5.75174 4.74054
5.60951 4.69151
5.81019 4.96814
5.75174 4.74054
5.6476 0.377703
5.69616 0.364026
5.73307 0.23588
5.68554 -0.11691
5.69616 0.364026
5.73307 0.23588
5.63433 2.38931
5.45324 2.51226
5.63433 2.38931
5.73932 2.31804
5.68338 2.29751
5.54867 2.24809
5.68338 2.29751
5.73932 2.31804
5.7656 9.28544
5.91729 9.07724
5.91729 9.07724
5.94721 8.99035
5.94721 8.99035
5.87613 8.76533
5.75437 0.784488
5.65527 0.74485
5.7384 1.10919
5.85077 1.058
5.85077 1.058
5.88879 1.03652
5.88879 1.03652
5.75437 0.784488
5.73932 2.31804
5.96907 2.34037
5.8497 2.63741
5.86241 2.6178
5.86241 2.6178
5.96907 2.34037
5.73524 1.89612
5.54544 1.82808
5.9001 2.01856
5.73524 1.89612
5.96907 2.34037
6.03125 2.2609
6.03125 2.2609
5.9001 2.01856
5.72678 5.31457
5.67327 5.31014
5.72678 5.31457
5.94286 5.33245
5.92229 5.94436
5.94419 5.94328
6.03814 5.45382
5.94286 5.33245
5.94419 5.94328
6.02283 5.58933
6.02283 5.58933
6.03814 5.45382
5.77292 7.67112
5.67238 7.38131
5.77292 7.67112
5.78376 7.70236
5.67238 7.38131
5.5312 7.33351
5.75263 7.72971
5.78376 7.70236
5.7432 6.4859
5.54011 6.43707
5.7432 6.4859
5.94901 6.53539
5.71231 6.90133
5.62794 6.91358
5.71231 6.90133
5.89088 6.87541
5.89088 6.87541
5.94901 6.53539
5.86656 5.01572
5.81019 4.96814
5.94052 5.10636
5.86656 5.01572
5.94286 5.33245
5.94052 5.10636
5.82995 3.22304
5.51424 3.12431
5.73132 3.75103
5.64678 3.78967
5.73132 3.75103
5.78025 3.72867
5.78025 3.72867
5.93213 3.49539
5.93213 3.49539
5.82995 3.22304
5.94901 6.53539
6.06477 6.29688
5.95615 5.95272
5.94419 5.94328
6.06477 6.29688
5.97602 5.97894
5.97602 5.97894
5.95615 5.95272
5.81364 8.3027
5.54528 8.23663
5.81364 8.3027
5.84445 8.31029
5.8277 8.6123
5.86973 8.35029
5.86973 8.35029
5.84445 8.31029
5.81321 7.39958
5.67238 7.38131
5.81321 7.39958
5.95092 7.41744
5.78376 7.70236
5.93581 7.62722
5.93581 7.62722
5.98632 7.51371
5.98632 7.51371
5.95092 7.41744
5.81958 0.395918
5.69616 0.364026
5.77455 0.765622
5.75437 0.784488
5.77455 0.765622
5.93933 0.611629
5.93933 0.611629
5.81958 0.395918
5.77539 4.32325
5.66767 4.32371
5.77539 4.32325
5.96777 4.32243
5.86371 4.04339
5.69591 3.88872
5.98183 4.30019
5.86371 4.04339
5.96777 4.32243
5.98183 4.30019
5.77691 4.72749
5.75174 4.74054
5.77691 4.72749
6.02006 4.60138
6.02006 4.60138
5.96777 4.32243
5.78722 8.07122
5.51934 8.10625
5.78722 8.07122
5.95282 8.04956
5.89632 7.92107
5.76031 7.83186
5.89632 7.92107
5.95031 7.95649
5.96948 8.01356
5.95031 7.95649
5.95282 8.04956
5.96948 8.01356
5.79704 0.175989
5.73307 0.23588
5.79704 0.175989
6.02709 -0.0393683
6.02709 -0.0393683
6.11666 -0.480185
6.11666 -0.480185
5.91914 -2.91982
5.97827 6.92575
5.89088 6.87541
5.95092 7.41744
6.03694 7.22736
6.03694 7.22736
6.01824 6.98853
6.01824 6.98853
5.97827 6.92575
5.84445 8.31029
5.96303 8.1163
5.96303 8.1163
5.95282 8.04956
5.84183 1.43621
5.85077 1.058
5.82422 1.4415
5.71734 1.47362
5.82422 1.4415
5.84183 1.43621
5.86597 1.43277
5.84183 1.43621
5.86597 1.43277
6.05259 1.40613
5.92421 1.04047
5.88879 1.03652
5.92421 1.04047
5.98116 1.04682
6.16497 1.16658
5.98116 1.04682
6.16497 1.16658
6.17218 1.17128
6.05259 1.40613
6.17218 1.17128
5.879 3.19852
5.82995 3.22304
5.879 3.19852
6.0037 3.13617
6.0037 3.13617
6.00881 2.84353
6.00881 2.84353
5.85221 2.69225
5.88659 0.363034
5.81958 0.395918
5.88659 0.363034
5.95922 0.327388
5.95922 0.327388
6.03928 0.194243
6.03928 0.194243
6.02709 -0.0393683
5.95031 7.95649
6.01186 7.77657
6.01186 7.77657
5.93581 7.62722
5.90347 1.58665
5.65069 1.57905
5.90347 1.58665
6.03725 1.59068
5.90196 1.74207
5.73524 1.89612
5.90196 1.74207
6.03276 1.62121
6.03276 1.62121
6.03725 1.59068
6.03725 1.59068
6.07001 1.49524
6.07001 1.49524
6.05259 1.40613
5.98339 0.627044
5.93933 0.611629
6.03951 0.826885
5.98339 0.627044
5.98116 1.04682
6.03951 0.826885
5.95778 4.00338
5.86371 4.04339
5.95778 4.00338
6.10045 3.94268
6.05351 3.82024
5.78025 3.72867
6.05351 3.82024
6.0623 3.82318
6.10045 3.94268
6.0623 3.82318
5.98289 8.36505
5.86973 8.35029
5.98289 8.36505
6.10784 8.38134
5.95955 8.705
5.88083 8.75416
5.95955 8.705
6.10691 8.61298
6.13621 8.50562
6.10784 8.38134
6.10691 8.61298
6.13621 8.50562
5.9616 4.90885
5.86656 5.01572
5.9616 4.90885
6.12539 4.72467
6.12779 4.66268
6.02006 4.60138
6.12539 4.72467
6.12779 4.66268
6.08705 9.56737
5.8302 9.50331
6.08705 9.56737
6.18179 9.591
6.17202 9.95225
6.18179 9.591
6.03115 11.0808
6.17202 9.95225
6.1218 8.26272
5.96303 8.1163
6.1218 8.26272
6.13229 8.27239
6.13835 8.29919
6.13229 8.27239
6.10784 8.38134
6.13835 8.29919
5.99833 4.29092
5.98183 4.30019
5.99833 4.29092
6.24928 4.14992
6.21928 4.08953
6.10045 3.94268
6.21928 4.08953
6.25051 4.12812
6.24928 4.14992
6.25051 4.12812
6.0124 5.06158
5.94052 5.10636
6.0124 5.06158
6.15604 4.97211
6.15604 4.97211
6.12539 4.72467
6.02983 0.61186
5.98339 0.627044
6.02983 0.61186
6.13794 0.576515
6.11285 0.529487
6.02715 0.368891
6.11285 0.529487
6.13794 0.576515
6.02715 0.368891
5.95922 0.327388
6.16074 1.78213
6.03276 1.62121
6.16074 1.78213
6.17419 1.79904
6.03185 1.91304
5.9001 2.01856
6.03185 1.91304
6.17419 1.79904
6.0545 3.49576
5.93213 3.49539
6.0545 3.49576
6.24736 3.49633
6.0623 3.82318
6.27595 3.64805
6.27595 3.64805
6.29145 3.61448
6.29145 3.61448
6.24736 3.49633
6.13381 3.16595
6.0037 3.13617
6.13381 3.16595
6.27325 3.19786
6.32637 3.28038
6.27325 3.19786
6.24736 3.49633
6.32637 3.28038
6.18389 9.26983
5.91729 9.07724
6.18389 9.26983
6.42442 9.4436
6.18179 9.591
6.39131 9.46707
6.39131 9.46707
6.42442 9.4436
6.10047 7.78334
6.01186 7.77657
6.10047 7.78334
6.18837 7.79004
6.08754 7.99774
5.96948 8.01356
6.08754 7.99774
6.20348 7.98221
6.20348 7.98221
6.18837 7.79004
6.12222 7.54775
5.98632 7.51371
6.24166 7.6168
6.12222 7.54775
6.24166 7.6168
6.29659 7.64856
6.18837 7.79004
6.29659 7.64856
6.13794 0.576515
6.14233 0.576537
6.11134 0.793796
6.03951 0.826885
6.11134 0.793796
6.23385 0.737364
6.16 0.583763
6.14233 0.576537
6.21909 0.670137
6.16 0.583763
6.23385 0.737364
6.21909 0.670137
6.12175 0.376827
6.02715 0.368891
6.12175 0.376827
6.17881 0.381613
6.14233 0.576537
6.17881 0.381613
6.18987 0.259473
6.03928 0.194243
6.18987 0.259473
6.28187 0.299326
6.17881 0.381613
6.28187 0.299326
6.13229 8.27239
6.27569 8.02946
6.27569 8.02946
6.20348 7.98221
6.13977 2.84637
6.00881 2.84353
6.13977 2.84637
6.34251 2.85077
6.27325 3.19786
6.34251 2.85077
6.15299 2.64985
5.86241 2.6178
6.15299 2.64985
6.31517 2.66773
6.3657 2.79807
6.31517 2.66773
6.34251 2.85077
6.34289 2.8504
6.34289 2.8504
6.3657 2.79807
6.04778 2.26182
6.03125 2.2609
6.14506 2.29495
6.04778 2.26182
6.31105 2.52388
6.14506 2.29495
6.31517 2.66773
6.31105 2.52388
6.27844 5.02995
6.15604 4.97211
6.27844 5.02995
6.31133 5.04549
6.11882 5.41531
6.03814 5.45382
6.15483 5.39131
6.11882 5.41531
6.15483 5.39131
6.31834 5.28229
6.34521 5.2255
6.31133 5.04549
6.31834 5.28229
6.34521 5.2255
6.17419 1.79904
6.42125 1.77594
6.24924 1.59699
6.07001 1.49524
6.24924 1.59699
6.47828 1.72702
6.42125 1.77594
6.47828 1.72702
6.17218 1.17128
6.43707 1.13715
6.33916 0.84757
6.23385 0.737364
6.33916 0.84757
6.47895 0.993861
6.43707 1.13715
6.47895 0.993861
6.16859 6.81524
5.97827 6.92575
6.16859 6.81524
6.41394 6.67277
6.3311 6.45644
6.06477 6.29688
6.42292 6.61596
6.3311 6.45644
6.41394 6.67277
6.42292 6.61596
6.1739 7.47625
6.12222 7.54775
6.1739 7.47625
6.27797 7.33224
6.26016 7.32449
6.03694 7.22736
6.26016 7.32449
6.27797 7.33224
6.15353 8.99153
5.94721 8.99035
6.30693 9.21547
6.15353 8.99153
6.30693 9.21547
6.44384 9.41533
6.42442 9.4436
6.43343 9.43991
6.43343 9.43991
6.44384 9.41533
6.1859 8.9769
6.15353 8.99153
6.1859 8.9769
6.35149 8.90207
6.2683 8.69151
6.10691 8.61298
6.37929 8.82625
6.2683 8.69151
6.35149 8.90207
6.37929 8.82625
6.18863 2.09278
6.04778 2.26182
6.18863 2.09278
6.40078 1.83817
6.40078 1.83817
6.42125 1.77594
6.28187 0.299326
6.30991 0.296057
6.30991 0.296057
6.3919 0.243803
6.39798 0.196384
6.11666 -0.480185
6.3919 0.243803
6.39798 0.196384
6.16488 4.65708
6.12779 4.66268
6.21053 4.5981
6.16488 4.65708
6.21053 4.5981
6.41269 4.33691
6.40017 4.27974
6.24928 4.14992
6.41269 4.33691
6.40017 4.27974
6.34453 3.99613
6.27595 3.64805
6.25051 4.12812
6.34453 3.99613
6.22297 0.545352
6.16 0.583763
6.22297 0.545352
6.29717 0.50009
6.29717 0.50009
6.30991 0.296057
6.27797 7.33224
6.36015 7.33839
6.29659 7.64856
6.41984 7.63042
6.42989 7.60505
6.36015 7.33839
6.41984 7.63042
6.42989 7.60505
6.47828 1.72702
6.64062 1.65235
6.67768 1.43863
6.43707 1.13715
6.64062 1.65235
6.67768 1.43863
6.33425 7.06745
6.01824 6.98853
6.33425 7.06745
6.5122 7.11189
6.36015 7.33839
6.5122 7.11189
6.26785 8.29565
6.13835 8.29919
6.26785 8.29565
6.41682 8.29157
6.30007 8.03165
6.27569 8.02946
6.30007 8.03165
6.48975 8.0487
6.41682 8.29157
6.49572 8.0558
6.49572 8.0558
6.48975 8.0487
6.27256 8.47121
6.13621 8.50562
6.27256 8.47121
6.44545 8.42757
6.44545 8.42757
6.41682 8.29157
6.36958 4.72458
6.16488 4.65708
6.31133 5.04549
6.35102 5.00357
6.45724 4.79718
6.36958 4.72458
6.35102 5.00357
6.45724 4.79718
6.49513 7.75331
6.41984 7.63042
6.48975 8.0487
6.49513 7.75331
6.53373 9.19657
6.35149 8.90207
6.53373 9.19657
6.56329 9.24435
6.44384 9.41533
6.56329 9.24435
6.30759 0.636969
6.21909 0.670137
6.30759 0.636969
6.42262 0.593858
6.37701 0.543018
6.29717 0.50009
6.37701 0.543018
6.41906 0.565628
6.42262 0.593858
6.41906 0.565628
6.31507 8.64113
6.2683 8.69151
6.31507 8.64113
6.47824 8.46536
6.47824 8.46536
6.44545 8.42757
6.33086 2.24306
6.14506 2.29495
6.33086 2.24306
6.43097 2.2151
6.43097 2.2151
6.40078 1.83817
6.5122 7.11189
6.55458 7.09518
6.56775 6.91611
6.41394 6.67277
6.55458 7.09518
6.56775 6.91611
6.53283 0.783369
6.42262 0.593858
6.53283 0.783369
6.57756 0.860284
6.47895 0.993861
6.57756 0.860284
6.36203 5.60186
6.02283 5.58933
6.36203 5.60186
6.41208 5.60371
6.44481 5.63561
6.41208 5.60371
6.44481 5.63561
6.49204 5.68163
6.35937 5.77776
5.95615 5.95272
6.35937 5.77776
6.48162 5.72471
6.48162 5.72471
6.49204 5.68163
6.39456 5.53561
6.11882 5.41531
6.39456 5.53561
6.3996 5.53781
6.41208 5.60371
6.3996 5.53781
6.41906 0.565628
6.53716 0.382918
6.53716 0.382918
6.3919 0.243803
6.38275 4.69733
6.36958 4.72458
6.38275 4.69733
6.50587 4.44245
6.50244 4.43579
6.41269 4.33691
6.50587 4.44245
6.50244 4.43579
6.38948 9.84141
6.17202 9.95225
6.38948 9.84141
6.41912 9.8263
6.41912 9.8263
6.39131 9.46707
6.3996 5.53781
6.51378 5.44039
6.51378 5.44039
6.31834 5.28229
6.46155 6.05844
5.97602 5.97894
6.46155 6.05844
6.50218 6.06509
6.40253 6.38969
6.3311 6.45644
6.40253 6.38969
6.60492 6.20059
6.60733 6.19476
6.50218 6.06509
6.60492 6.20059
6.60733 6.19476
6.40585 8.81524
6.37929 8.82625
6.40585 8.81524
6.52912 8.76418
6.58513 8.52553
6.47824 8.46536
6.58513 8.52553
6.63085 8.55126
6.52912 8.76418
6.63085 8.55126
6.46816 3.94543
6.40854 3.64683
6.40854 3.64683
6.29145 3.61448
6.41015 3.96922
6.34453 3.99613
6.41015 3.96922
6.46816 3.94543
6.44641 9.84534
6.41912 9.8263
6.44641 9.84534
6.49702 9.88065
6.45977 14.7017
6.49702 9.88065
6.42222 2.49378
6.31105 2.52388
6.42222 2.49378
6.63233 2.43689
6.50618 2.23361
6.43097 2.2151
6.50618 2.23361
6.55013 2.24443
6.63233 2.43689
6.55013 2.24443
6.53856 5.4502
6.51378 5.44039
6.53856 5.4502
6.59699 5.47332
6.49204 5.68163
6.6201 5.52671
6.6201 5.52671
6.59699 5.47332
6.49702 9.88065
6.56638 9.69353
6.56638 9.69353
6.51336 9.515
6.51336 9.515
6.43343 9.43991
6.61875 5.86062
6.48162 5.72471
6.50218 6.06509
6.61875 5.86062
6.47259 2.76097
6.3657 2.79807
6.47259 2.76097
6.52837 2.74161
6.52837 2.74161
6.61214 2.69227
6.61214 2.69227
6.63697 2.66345
6.64569 2.44818
6.63233 2.43689
6.63697 2.66345
6.64818 2.45643
6.64818 2.45643
6.64569 2.44818
6.50188 3.65445
6.40854 3.64683
6.50188 3.65445
6.57611 3.66051
6.47585 3.94439
6.46816 3.94543
6.47585 3.94439
6.73697 3.90916
6.70202 3.76071
6.57611 3.66051
6.70202 3.76071
6.75781 3.80511
6.73697 3.90916
6.75781 3.80511
6.41685 3.27676
6.32637 3.28038
6.48427 3.26037
6.41685 3.27676
6.48427 3.26037
6.53316 3.24849
6.55783 2.99386
6.34289 2.8504
6.56106 3.22917
6.55783 2.99386
6.53316 3.24849
6.56106 3.22917
6.50194 5.02796
6.35102 5.00357
6.50194 5.02796
6.63601 5.04963
6.4884 5.19611
6.34521 5.2255
6.4884 5.19611
6.65407 5.1621
6.65407 5.1621
6.63601 5.04963
6.49539 4.79652
6.45724 4.79718
6.49539 4.79652
6.66942 4.7935
6.6677 4.58078
6.50587 4.44245
6.6677 4.58078
6.80585 4.69888
6.66942 4.7935
6.80585 4.69888
6.57921 3.52916
6.41685 3.27676
6.57921 3.52916
6.59468 3.55322
6.57611 3.66051
6.59468 3.55322
6.63601 5.04963
6.66942 4.7935
6.55013 2.24443
6.79714 1.95145
6.80097 1.86597
6.64062 1.65235
6.79714 1.95145
6.80097 1.86597
6.5107 4.22788
6.40017 4.27974
6.5107 4.22788
6.78735 4.09809
6.78735 4.09809
6.79079 4.08971
6.79079 4.08971
6.73697 3.90916
6.51999 7.54914
6.42989 7.60505
6.51999 7.54914
6.89764 7.3148
6.79966 7.25207
6.55458 7.09518
6.79966 7.25207
6.89764 7.3148
6.52324 0.141761
6.39798 0.196384
6.52324 0.141761
6.5573 0.126908
6.5573 0.126908
7.38114 -1.40312
7.38114 -1.40312
7.5334 -2.26225
7.5334 -2.26225
7.69671 -9.97784
15.967 -400.7
7.97656 -9.97784
6.60701 0.398118
6.53716 0.382918
6.60701 0.398118
6.76378 0.432233
6.57756 0.860284
6.87508 0.675307
6.87508 0.675307
6.76378 0.432233
6.70753 8.95265
6.52912 8.76418
6.70753 8.95265
6.81532 9.06652
6.56329 9.24435
6.71574 9.16015
6.71574 9.16015
6.81532 9.06652
6.59699 5.47332
6.71727 5.2149
6.71727 5.2149
6.65407 5.1621
6.558 6.56935
6.42292 6.61596
6.558 6.56935
6.67034 6.53059
6.67034 6.53059
6.60492 6.20059
6.66807 3.44641
6.53316 3.24849
6.59468 3.55322
6.66807 3.44641
6.72987 9.87307
6.56638 9.69353
6.72987 9.87307
6.73495 9.87865
6.79921 10.0202
6.73495 9.87865
6.60903 16.1851
6.79921 10.0202
6.58466 2.98512
6.55783 2.99386
6.58466 2.98512
6.65813 2.96118
6.64262 2.93494
6.52837 2.74161
6.64262 2.93494
6.65813 2.96118
6.67363 8.0952
6.49572 8.0558
6.63085 8.55126
6.65244 8.54555
6.65244 8.54555
6.67363 8.0952
6.65909 0.171485
6.5573 0.126908
6.65909 0.171485
6.82082 0.242309
6.76378 0.432233
6.82082 0.242309
6.63007 5.85844
6.61875 5.86062
6.63007 5.85844
6.80148 5.82531
6.75714 5.58712
6.6201 5.52671
6.75714 5.58712
6.88201 5.64215
6.80148 5.82531
6.88201 5.64215
6.63115 4.3757
6.50244 4.43579
6.63115 4.3757
6.81559 4.2896
6.81559 4.2896
6.78735 4.09809
6.65813 2.96118
6.75306 2.96618
6.633 3.21404
6.56106 3.22917
6.633 3.21404
6.83007 3.17261
6.75306 2.96618
6.80743 2.99393
6.84039 3.10043
6.80743 2.99393
6.83007 3.17261
6.84039 3.10043
6.71023 2.87251
6.61214 2.69227
6.75164 2.96308
6.71023 2.87251
6.75164 2.96308
6.75306 2.96618
6.82082 0.242309
7.249 -0.38555
7.249 -0.38555
7.38114 -1.40312
6.72447 6.54064
6.67034 6.53059
6.72447 6.54064
6.83883 6.56187
6.66224 6.86235
6.56775 6.91611
6.66224 6.86235
6.7442 6.81572
6.7442 6.81572
6.83883 6.56187
6.80585 4.69888
6.92238 4.67719
6.94726 4.62144
6.81559 4.2896
6.92238 4.67719
6.94726 4.62144
6.67059 7.74138
6.49513 7.75331
6.67059 7.74138
6.77402 7.73435
6.89764 7.3148
6.9624 7.3271
6.77402 7.73435
6.9624 7.3271
6.6865 8.09369
6.67363 8.0952
6.6865 8.09369
6.82537 8.07741
6.84476 7.87963
6.77402 7.73435
6.82537 8.07741
6.84476 7.87963
6.68786 6.18668
6.60733 6.19476
6.68786 6.18668
6.81884 6.17353
6.87738 6.00731
6.80148 5.82531
6.81884 6.17353
6.87738 6.00731
6.69847 3.44576
6.66807 3.44641
6.69847 3.44576
6.99875 3.43932
